Unnamed: 0,siren,brevets2016,brevets2017,brevets2018,brevets2019,brevets2020,brevets2024,Famille ID,Année de Dépôt,CIR2016,CIR2017,CIR2018,CIR2019,CIR2020,activitePrincipaleUniteLegale,categorieEntreprise,dateCreationUniteLegale,division,somme_CIR
2138,542094750,0.0,0.0,0.0,2.0,3.0,0.0,"68501770.0, 68733378.0, 70008889.0, 70228213.0, 74347370.0, 74759100.0, 75746930.0","2019, 2019, 2020, 2020, 2020, 2021, 2021",2605000.0,7506000.0,1637000.0,1631000.0,910000.0,29.32Z,0,1998,29,16437979.0
2142,544501927,4.0,1.0,2.0,0.0,0.0,0.0,"54145913.0, 56148451.0, 58228243.0, 58401815.0, 59296994.0, 63684012.0, 63684149.0","2016, 2016, 2016, 2016, 2017, 2018, 2018",188267.0,105303.0,170241.0,38947.0,0.0,32.50A,1,1954,32,564350.0
2146,549800522,0.0,0.0,3.0,0.0,3.0,0.0,"63113600.0, 63113601.0, 65041819.0, 74175908.0, 74181240.0, 74181243.0","2018, 2018, 2018, 2020, 2020, 2020",0.0,303998.34,433365.0,695436.0,1080281.0,71.12B,1,1954,71,6963091.34
2151,552016487,14.0,17.0,19.0,17.0,11.0,0.0,"43530486.0, 48670000.0, 49003821.0, 53514284.0, 54260840.0, 55808436.0, 56131556.0, 56148551.0, 56684022.0, 57121378.0, 57137135.0, 57137136.0, 57539348.0, 57680179.0, 58162698.0, 58401794.0, 58455188.0, 58609503.0, 59811435.0, 59859253.0, 59859254.0, 60080997.0, 60138499.0, 60202142.0, 60450709.0, 61003209.0, 61599323.0, 61655900.0, 61655901.0, 62067609.0, 62091968.0, 62528688.0, 62528689.0, 62683242.0, 62683337.0, 62683338.0, 63294248.0, 63294321.0, 63407311.0, 63407312.0, 63557542.0, 63557565.0, 63683979.0, 65201466.0, 65243732.0, 65244261.0, 65244262.0, 65685591.0, 66041521.0, 66776388.0, 67384065.0, 68242584.0, 68733094.0, 68916606.0, 68987886.0, 69104581.0, 69157947.0, 69700138.0, 69700139.0, 69700140.0, 70154523.0, 70154524.0, 70228132.0, 70228133.0, 70228134.0, 70295255.0, 70295256.0, 70918567.0, 71452368.0, 71661951.0, 71894882.0, 73401631.0, 73497837.0, 74871608.0, 75339877.0, 75339878.0, 75438884.0, 75438885.0, 75438886.0, 75746742.0, 76159466.0, 76790812.0","2017, 2016, 2018, 2016, 2016, 2017, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2016, 2016, 2016, 2017, 2017, 2017, 2017, 2018, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2018, 2018, 2017, 2018, 2018, 2017, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2020, 2020, 2020, 2020, 2020, 2020, 2021, 2021, 2021, 2020, 2020, 2020, 2020, 2021, 2020",526990.0,651597.0,5313924.0,2210338.0,2323762.0,20.41Z,0,1955,20,20324018.0
2162,552081739,44.0,34.0,31.0,31.0,32.0,0.0,"33306386.0, 44170224.0, 44534840.0, 46832469.0, 52808031.0, 53274622.0, 53879665.0, 54066030.0, 54066032.0, 54066033.0, 54199804.0, 54707939.0, 55025226.0, 55072996.0, 55299574.0, 55759782.0, 55759783.0, 55806523.0, 55808635.0, 55808671.0, 56087426.0, 56119558.0, 56137432.0, 56148456.0, 56263854.0, 56263909.0, 56263950.0, 56322107.0, 56322145.0, 56322146.0, 56411757.0, 56511698.0, 56511699.0, 56855654.0, 56855662.0, 56920750.0, 57209548.0, 57209596.0, 57233746.0, 57286571.0, 57485773.0, 57590649.0, 57796499.0, 57909765.0, 58401708.0, 58455268.0, 58455302.0, 58455315.0, 58455316.0, 58632507.0, 58664730.0, 58707822.0, 58739257.0, 58993114.0, 58993121.0, 59070863.0, 59253730.0, 59253760.0, 59253766.0, 59520969.0, 59521036.0, 59523173.0, 59579702.0, 59859300.0, 59859333.0, 59974585.0, 60080899.0, 60138488.0, 60138504.0, 60202146.0, 60262944.0, 60627855.0, 60627858.0, 61132580.0, 61655844.0, 61802023.0, 61873480.0, 62067605.0, 62223052.0, 62528562.0, 62597621.0, 62597696.0, 62948181.0, 62948182.0, 63014679.0, 63080099.0, 63080117.0, 63166764.0, 63407423.0, 63442683.0, 63557573.0, 63579438.0, 63579441.0, 63722597.0, 63834168.0, 64049410.0, 64572385.0, 65201514.0, 65201558.0, 65443943.0, 65494287.0, 66166078.0, 66166181.0, 66664384.0, 66665438.0, 66665442.0, 66665479.0, 66676701.0, 67185243.0, 67185260.0, 67185261.0, 67185262.0, 67185336.0, 67514872.0, 67810868.0, 67810869.0, 68072638.0, 68072771.0, 68072788.0, 68210881.0, 68210882.0, 68342953.0, 68424959.0, 68501642.0, 68501748.0, 68501835.0, 68654626.0, 68806937.0, 68806987.0, 68807041.0, 69024300.0, 69161382.0, 69326547.0, 69468730.0, 69630452.0, 69699984.0, 69743577.0, 69903647.0, 70008967.0, 70228173.0, 70228174.0, 70295242.0, 70295360.0, 70295361.0, 70918658.0, 71094606.0, 71094608.0, 71662021.0, 71662086.0, 71784230.0, 72266567.0, 72560758.0, 72560806.0, 72801681.0, 72885640.0, 73038074.0, 73138914.0, 73399282.0, 73401614.0, 73401616.0, 73401727.0, 73643069.0, 73699050.0, 74045838.0, 74045904.0, 74183296.0, 74205979.0, 74206075.0, 74347350.0, 74553967.0, 74871539.0, 75108617.0, 75278257.0, 75339814.0, 75690428.0, 75690439.0, 76269755.0, 76523052.0","2016, 2017, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2018, 2019, 2019, 2019, 2019, 2019, 2020, 2020, 2019, 2019, 2019, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2021, 2021, 2020, 2021, 2021, 2021, 2021",0.0,0.0,5887359.0,8091655.0,8885377.0,22.22Z,1,1955,22,51486987.0
2165,552105603,1.0,0.0,3.0,0.0,0.0,0.0,"56087346.0, 63312052.0, 63637972.0, 63722601.0","2016, 2018, 2018, 2018",187818.0,218096.0,177780.0,0.0,0.0,25.72Z,1,1955,25,583694.0
2166,552134454,2.0,0.0,0.0,0.0,0.0,0.0,"55542967.0, 55752538.0","2016, 2016",169063.0,122767.0,226324.0,85201.0,233903.0,22.22Z,1,1955,22,1367157.0
2167,552139677,1.0,1.0,1.0,2.0,3.0,0.0,"52779536.0, 58606223.0, 61911631.0, 65991727.0, 67438096.0, 67539283.0, 67539376.0, 68655472.0, 74505162.0, 74586958.0, 75173227.0, 75173228.0","2016, 2017, 2018, 2019, 2020, 2020, 2020, 2019, 2021, 2021, 2021, 2021",2294394.0,0.0,0.0,0.0,0.0,21.20Z,1,1955,21,12549130.0
2180,562110965,0.0,0.0,0.0,0.0,1.0,0.0,71662028.0,2020,0.0,0.0,0.0,0.0,2891831.0,30.11Z,1,1956,30,6087831.0
2181,562128132,1.0,3.0,4.0,2.0,3.0,0.0,"31897451.0, 34945641.0, 50976886.0, 57861031.0, 59153067.0, 59297116.0, 62455702.0, 63014682.0, 63209493.0, 63209494.0, 67002007.0, 67107772.0, 70295471.0, 76034802.0","2017, 2020, 2020, 2016, 2017, 2017, 2018, 2018, 2018, 2018, 2019, 2019, 2020, 2022",524033.0,631825.0,521584.0,624565.0,597289.0,20.12Z,1,1900,20,4679845.0
2184,569800873,21.0,6.0,4.0,1.0,9.0,0.0,"48979970.0, 49474497.0, 49620110.0, 49779997.0, 51383872.0, 51726769.0, 51726792.0, 51897300.0, 52477988.0, 53177612.0, 53404752.0, 53514262.0, 53524804.0, 53674011.0, 53758443.0, 53758444.0, 53758445.0, 54937242.0, 55135363.0, 55808626.0, 56943564.0, 57113402.0, 57121400.0, 57130246.0, 57539512.0, 57966024.0, 58266832.0, 58645165.0, 59215680.0, 59520996.0, 67252449.0, 67998421.0, 67998422.0, 68069692.0, 68242599.0, 68501832.0, 69005643.0, 69572199.0, 69811012.0, 70295281.0, 75539579.0, 75714675.0","2018, 2017, 2016, 2016, 2016, 2017, 2017, 2017, 2017, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2018, 2018, 2018, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2022, 2019",330.0,238000.0,302000.0,289000.0,256000.0,71.12B,0,1900,71,7216030.0
2189,572051571,2.0,0.0,0.0,0.0,2.0,0.0,"53496830.0, 53674149.0, 70008983.0, 70008984.0, 74494854.0","2016, 2016, 2020, 2020, 2021",226000.0,101000.0,159644.0,163000.0,191702.0,25.29Z,1,1957,25,2233933.0
2191,572082253,1.0,0.0,2.0,0.0,0.0,0.0,"61249439.0, 64899106.0, 64959004.0","2016, 2018, 2018",3940798.0,8993331.0,3360560.0,2342193.0,2228643.0,20.42Z,0,1900,20,31506733.0
2209,582012340,0.0,0.0,3.0,0.0,0.0,0.0,"63079985.0, 63145068.0, 63145070.0","2018, 2018, 2018",0.0,0.0,70000.0,0.0,0.0,25.62A,1,1900,25,70000.0
2223,599815073,19.0,13.0,9.0,7.0,3.0,0.0,"50513334.0, 51063678.0, 51168172.0, 52692856.0, 52692857.0, 52810944.0, 53496834.0, 55182415.0, 55236750.0, 55752446.0, 55752447.0, 55967223.0, 55971109.0, 56084094.0, 56926088.0, 57137031.0, 58358665.0, 58401757.0, 58455200.0, 58645114.0, 58669899.0, 59031093.0, 59031094.0, 59409556.0, 59581357.0, 59859222.0, 59859252.0, 59930508.0, 60158078.0, 60515565.0, 60515566.0, 61132690.0, 61258496.0, 61258497.0, 63312144.0, 63312145.0, 63684108.0, 63963086.0, 63963087.0, 64049369.0, 65244054.0, 65685817.0, 65876485.0, 67384079.0, 67742633.0, 67768438.0, 68501744.0, 69903644.0, 70295289.0, 70614280.0, 74191651.0, 76601069.0","2016, 2016, 2016, 2017, 2017, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2017, 2018, 2017, 2017, 2017, 2018, 2017, 2017, 2017, 2017, 2017, 2017, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2019, 2018, 2019, 2019, 2019, 2019, 2020, 2019, 2020, 2021, 2020",2008490.0,26853688.0,2975861.0,6487578.0,3561000.0,20.59Z,1,1900,20,52912721.0
2224,600801468,1.0,1.0,2.0,1.0,1.0,0.0,"57539455.0, 61132606.0, 62528586.0, 62751162.0, 67810707.0, 72644464.0","2016, 2017, 2018, 2018, 2019, 2020",256234.98,76742.0,65969.0,55722.0,55729.0,22.29A,1,1960,22,653682.98
2226,602033185,8.0,3.0,2.0,1.0,1.0,0.0,"52785027.0, 52807759.0, 53546558.0, 55299409.0, 57083089.0, 57442620.0, 57629537.0, 57984863.0, 58419223.0, 58501405.0, 59899093.0, 60574344.0, 61188129.0, 66290358.0, 70482555.0, 74661333.0","2016, 2016, 2016, 2016, 2016, 2017, 2017, 2018, 2016, 2018, 2016, 2016, 2017, 2019, 2020, 2021",3075000.0,2339000.0,2455000.0,0.0,0.0,62.02B,1,1960,62,9269000.0
2231,605620442,7.0,3.0,0.0,3.0,1.0,0.0,"53008778.0, 53404706.0, 53776761.0, 55456730.0, 55456731.0, 55863005.0, 57796548.0, 59409389.0, 59409390.0, 61802108.0, 67211630.0, 67211632.0, 67211634.0, 69953726.0, 74947035.0, 74947036.0, 74947046.0","2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2017, 2017, 2019, 2019, 2019, 2020, 2021, 2021, 2021",0.0,396653.0,338172.0,0.0,0.0,32.50A,1,1956,32,734825.0
2238,612039495,0.0,1.0,0.0,1.0,0.0,0.0,"56137387.0, 75744413.0, 81344203.0","2017, 2019, 2021",0.0,0.0,0.0,11800000.0,10300000.0,26.51A,0,1961,26,34500000.0
2249,622037083,116.0,120.0,133.0,97.0,69.0,0.0,"9951976.0, 36387153.0, 37808114.0, 38008272.0, 38293924.0, 38535647.0, 38728947.0, 40352480.0, 42340593.0, 43447009.0, 43513653.0, 43599136.0, 43625786.0, 43629277.0, 43709078.0, 44168469.0, 44202005.0, 44735919.0, 45604699.0, 45932344.0, 45952551.0, 45953142.0, 46161367.0, 46275890.0, 46395618.0, 46396843.0, 46506377.0, 46551550.0, 46852250.0, 46875826.0, 46875839.0, 46980930.0, 47076230.0, 47088910.0, 47716054.0, 47757744.0, 47913381.0, 48672429.0, 48783236.0, 48948361.0, 49182134.0, 49486380.0, 49876675.0, 49881266.0, 49920088.0, 50349574.0, 50389153.0, 50485868.0, 50513656.0, 50543047.0, 50736094.0, 50829039.0, 50935113.0, 50973114.0, 50974890.0, 51167828.0, 52003691.0, 52279360.0, 52350027.0, 52464361.0, 52589295.0, 52589707.0, 52684066.0, 52988222.0, 52991797.0, 53008752.0, 53052782.0, 53174951.0, 53274741.0, 53274742.0, 53404624.0, 53761403.0, 53776477.0, 53794268.0, 53794272.0, 53836520.0, 53879540.0, 54007742.0, 54007743.0, 54035175.0, 54186008.0, 54199719.0, 54291214.0, 54476877.0, 54478068.0, 54478848.0, 54478879.0, 54542177.0, 54783742.0, 55016032.0, 55063589.0, 55072784.0, 55077379.0, 55083314.0, 55085500.0, 55236668.0, 55299646.0, 55300651.0, 55361397.0, 55361398.0, 55361400.0, 55650547.0, 55701854.0, 55701857.0, 55748500.0, 55752230.0, 55752563.0, 55752564.0, 55808529.0, 55854743.0, 55955115.0, 56014988.0, 56148864.0, 56507549.0, 56550231.0, 56787494.0, 56787495.0, 56787525.0, 56798685.0, 56852270.0, 56855544.0, 56896494.0, 56997436.0, 57042659.0, 57045165.0, 57068012.0, 57068014.0, 57068015.0, 57068016.0, 57111255.0, 57127167.0, 57127202.0, 57127327.0, 57136997.0, 57249590.0, 57319183.0, 57324334.0, 57348612.0, 57503694.0, 57504447.0, 57539335.0, 57544447.0, 57545030.0, 57629526.0, 57685778.0, 57758261.0, 57867995.0, 57960550.0, 57983725.0, 57983729.0, 58050935.0, 58101129.0, 58240132.0, 58240489.0, 58265831.0, 58265833.0, 58347303.0, 58518281.0, 58548666.0, 58557856.0, 58645223.0, 58692464.0, 58699062.0, 58707286.0, 58737616.0, 58737618.0, 58765673.0, 58765829.0, 58772817.0, 58772818.0, 58772819.0, 59012507.0, 59055608.0, 59055833.0, 59089157.0, 59101279.0, 59215675.0, 59227668.0, 59276635.0, 59297053.0, 59297055.0, 59297056.0, 59325408.0, 59360279.0, 59363110.0, 59381475.0, 59381509.0, 59383549.0, 59500335.0, 59500348.0, 59581958.0, 59626628.0, 59630886.0, 59631694.0, 59699932.0, 59761888.0, 59788996.0, 59799327.0, 59811274.0, 59811275.0, 59850553.0, 59901456.0, 59930487.0, 59958576.0, 60080939.0, 60080940.0, 60119975.0, 60119976.0, 60153244.0, 60161754.0, 60186210.0, 60201965.0, 60245013.0, 60387961.0, 60388029.0, 60411040.0, 60411098.0, 60412939.0, 60412967.0, 60479449.0, 60515557.0, 60577560.0, 60654904.0, 60660823.0, 60702779.0, 60765752.0, 60765987.0, 60785535.0, 60787606.0, 60811976.0, 60888305.0, 60888497.0, 60953628.0, 60953629.0, 60953642.0, 60953661.0, 60953663.0, 60954819.0, 60954826.0, 60954827.0, 60954839.0, 60954843.0, 60955096.0, 60957100.0, 60971952.0, 60990611.0, 61003137.0, 61005679.0, 61007427.0, 61007428.0, 61027691.0, 61027901.0, 61027902.0, 61073960.0, 61132582.0, 61132709.0, 61158607.0, 61163459.0, 61163641.0, 61187055.0, 61187056.0, 61187480.0, 61198774.0, 61198778.0, 61224124.0, 61231112.0, 61258386.0, 61274264.0, 61299751.0, 61386828.0, 61559251.0, 61559604.0, 61563327.0, 61563328.0, 61569279.0, 61581336.0, 61599166.0, 61690150.0, 61750326.0, 61905978.0, 61913193.0, 61913221.0, 62046819.0, 62109082.0, 62109147.0, 62143077.0, 62193150.0, 62195730.0, 62241050.0, 62528372.0, 62557656.0, 62557933.0, 62567678.0, 62624108.0, 62624122.0, 62624332.0, 62624391.0, 62624426.0, 62624668.0, 62624720.0, 62683246.0, 62749112.0, 62951991.0, 63038311.0, 63040253.0, 63040257.0, 63079903.0, 63108452.0, 63108480.0, 63108481.0, 63108482.0, 63143222.0, 63169715.0, 63209369.0, 63209399.0, 63357620.0, 63369656.0, 63371692.0, 63405145.0, 63491544.0, 63528593.0, 63528596.0, 63637822.0, 63642923.0, 63713880.0, 63713881.0, 63713882.0, 63794374.0, 63857843.0, 63896326.0, 63963073.0, 63963074.0, 64049340.0, 64267825.0, 64267826.0, 64267827.0, 64267832.0, 64273327.0, 64316436.0, 64316568.0, 64396152.0, 64477859.0, 64500277.0, 64500282.0, 64559569.0, 64564751.0, 64564752.0, 64564773.0, 64656628.0, 64661257.0, 64661260.0, 64755153.0, 64902090.0, 64950515.0, 64950617.0, 65010731.0, 65015873.0, 65039352.0, 65039360.0, 65039452.0, 65200948.0, 65201061.0, 65228312.0, 65234368.0, 65273226.0, 65278107.0, 65436495.0, 65441773.0, 65479032.0, 65479033.0, 65494067.0, 65496751.0, 65529475.0, 65633316.0, 65635517.0, 65766870.0, 65806429.0, 65900258.0, 65903946.0, 65903948.0, 65951679.0, 66328024.0, 66328035.0, 66331361.0, 66533777.0, 66668896.0, 66685508.0, 66752014.0, 66794022.0, 66815649.0, 66819875.0, 66912661.0, 66912871.0, 66912872.0, 66993108.0, 66994317.0, 66994360.0, 66998253.0, 67001823.0, 67001824.0, 67185373.0, 67220746.0, 67220747.0, 67220748.0, 67253907.0, 67297089.0, 67438545.0, 67544136.0, 67616704.0, 67770453.0, 67875664.0, 67908588.0, 68062872.0, 68084769.0, 68099188.0, 68099198.0, 68138048.0, 68293734.0, 68296418.0, 68296419.0, 68296420.0, 68318833.0, 68344888.0, 68581666.0, 68610092.0, 68699396.0, 68769102.0, 68769254.0, 68769691.0, 68770595.0, 68808353.0, 68841058.0, 68917570.0, 68917832.0, 68917842.0, 68984458.0, 68985420.0, 68987849.0, 69055930.0, 69060325.0, 69061246.0, 69061247.0, 69061248.0, 69063679.0, 69167821.0, 69524578.0, 69524582.0, 69524626.0, 69571748.0, 69571749.0, 69592216.0, 69593375.0, 69631638.0, 69639047.0, 69639703.0, 69642058.0, 69642642.0, 69722082.0, 69722083.0, 69949228.0, 69949275.0, 70008565.0, 70164023.0, 70283364.0, 70459482.0, 70482542.0, 70617138.0, 70730975.0, 70738730.0, 70774264.0, 70857044.0, 71099353.0, 71100607.0, 71102371.0, 71102428.0, 71127499.0, 71407121.0, 71465235.0, 71465236.0, 71614846.0, 71620426.0, 71670177.0, 71670179.0, 71943995.0, 71946258.0, 71995864.0, 72046703.0, 72424160.0, 72516326.0, 72664473.0, 72837563.0, 72944158.0, 73030078.0, 73050638.0, 73172632.0, 73288549.0, 73455720.0, 73458211.0, 73497797.0, 73497798.0, 73554382.0, 73652676.0, 73652711.0, 73698756.0, 73699049.0, 73741886.0, 74059900.0, 74060688.0, 74114410.0, 74192423.0, 74193116.0, 74209690.0, 74502996.0, 74554068.0, 74572625.0, 74591967.0, 74592154.0, 74851981.0, 74873532.0, 74874634.0, 74874879.0, 74883870.0, 75437687.0, 75438927.0, 75538454.0, 75539291.0, 75585334.0, 75588161.0, 75690513.0, 75690514.0, 75690515.0, 75714740.0, 76129185.0, 76129756.0, 76209363.0, 76222129.0, 76222369.0, 76328746.0, 76329267.0, 76476486.0, 76476940.0, 76478138.0, 76478157.0, 76573389.0, 77271690.0, 77612825.0, 77613812.0, 77989524.0, 77999007.0, 78000699.0, 78000725.0, 78076142.0, 78790042.0, 79023147.0, 79268530.0, 79728967.0, 80446610.0, 80735679.0, 80844772.0, 81207603.0, 82058771.0, 82157098.0, 82157287.0, 82322606.0, 82740771.0, 83356031.0","2017, 2016, 2018, 2016, 2017, 2016, 2016, 2017, 2017, 2020, 2017, 2018, 2016, 2016, 2017, 2016, 2016, 2016, 2018, 2017, 2016, 2016, 2016, 2017, 2016, 2018, 2017, 2021, 2016, 2017, 2016, 2017, 2016, 2019, 2017, 2018, 2018, 2018, 2017, 2018, 2019, 2019, 2017, 2017, 2019, 2017, 2016, 2017, 2019, 2018, 2019, 2019, 2018, 2018, 2016, 2016, 2017, 2018, 2016, 2016, 2016, 2016, 2016, 2021, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2020, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2017, 2017, 2016, 2017, 2017, 2018, 2017, 2016, 2016, 2017, 2017, 2017, 2016, 2020, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2017, 2016, 2016, 2017, 2017, 2017, 2017, 2016, 2016, 2016, 2016, 2016, 2016, 2018, 2016, 2017, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2016, 2017, 2018, 2016, 2016, 2016, 2016, 2016, 2016, 2018, 2018, 2017, 2016, 2017, 2016, 2017, 2018, 2018, 2018, 2016, 2016, 2018, 2017, 2018, 2018, 2018, 2016, 2016, 2016, 2016, 2018, 2018, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2016, 2016, 2017, 2017, 2017, 2018, 2017, 2017, 2016, 2017, 2018, 2018, 2017, 2018, 2017, 2017, 2017, 2017, 2018, 2018, 2018, 2016, 2017, 2018, 2018, 2017, 2017, 2017, 2017, 2017, 2017, 2016, 2017, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2018, 2017, 2018, 2017, 2018, 2017, 2017, 2018, 2018, 2018, 2018, 2018, 2017, 2018, 2018, 2018, 2017, 2018, 2017, 2018, 2018, 2017, 2017, 2016, 2017, 2018, 2017, 2017, 2019, 2018, 2018, 2017, 2019, 2019, 2017, 2019, 2017, 2018, 2016, 2018, 2017, 2017, 2019, 2019, 2018, 2018, 2018, 2016, 2018, 2017, 2018, 2018, 2019, 2016, 2017, 2019, 2017, 2016, 2016, 2018, 2016, 2016, 2018, 2016, 2016, 2017, 2016, 2016, 2016, 2017, 2017, 2018, 2019, 2018, 2018, 2017, 2017, 2018, 2019, 2019, 2019, 2018, 2018, 2018, 2018, 2018, 2017, 2018, 2018, 2018, 2019, 2019, 2018, 2018, 2018, 2018, 2018, 2019, 2019, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2018, 2017, 2018, 2018, 2018, 2019, 2019, 2019, 2019, 2018, 2018, 2018, 2019, 2018, 2017, 2018, 2018, 2018, 2017, 2017, 2017, 2019, 2018, 2019, 2019, 2017, 2019, 2017, 2018, 2017, 2017, 2019, 2019, 2019, 2017, 2020, 2020, 2018, 2017, 2019, 2019, 2018, 2018, 2018, 2018, 2018, 2020, 2019, 2019, 2019, 2018, 2017, 2020, 2019, 2019, 2018, 2017, 2017, 2020, 2019, 2019, 2019, 2020, 2019, 2019, 2019, 2020, 2020, 2020, 2019, 2020, 2019, 2018, 2020, 2019, 2019, 2019, 2019, 2018, 2020, 2020, 2020, 2020, 2019, 2020, 2020, 2019, 2018, 2018, 2018, 2019, 2019, 2019, 2020, 2020, 2020, 2018, 2018, 2019, 2020, 2019, 2019, 2019, 2019, 2019, 2020, 2018, 2018, 2018, 2020, 2020, 2019, 2019, 2020, 2019, 2019, 2019, 2018, 2018, 2018, 2018, 2018, 2019, 2018, 2018, 2019, 2021, 2020, 2018, 2020, 2018, 2021, 2019, 2018, 2018, 2018, 2018, 2019, 2021, 2021, 2021, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2019, 2020, 2020, 2020, 2020, 2021, 2021, 2020, 2020, 2020, 2020, 2021, 2020, 2019, 2020, 2020, 2020, 2019, 2020, 2019, 2019, 2019, 2019, 2019, 2020, 2022, 2022, 2020, 2019, 2022, 2022, 2021, 2020, 2020, 2020, 2020, 2022, 2018, 2022, 2021, 2021, 2021, 2019, 2019, 2019, 2020, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2021, 2020, 2020, 2020, 2021, 2021, 2021, 2020, 2021, 2021, 2021, 2021, 2022, 2022, 2020, 2020, 2020, 2020, 2020, 2020, 2021, 2019",20735200.0,20846687.0,20633284.0,41266568.0,0.0,20.14Z,0,1977,20,135298213.0
2253,630800084,8.0,10.0,3.0,4.0,5.0,0.0,"52829220.0, 55590056.0, 55590071.0, 56741134.0, 56802598.0, 56855502.0, 56920843.0, 57209611.0, 57286667.0, 57348999.0, 58401649.0, 58501483.0, 58547587.0, 59811387.0, 60002072.0, 60627786.0, 61258360.0, 61521625.0, 62143331.0, 66286481.0, 66542348.0, 68501741.0, 68654730.0, 69811857.0, 69903437.0, 73138969.0, 73497810.0, 73793528.0, 74125392.0, 75690607.0, 76034648.0","2016, 2017, 2017, 2017, 2017, 2017, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2017, 2017, 2017, 2017, 2018, 2018, 2018, 2019, 2019, 2020, 2019, 2020, 2019, 2020, 2020, 2021, 2020",0.0,1640000.0,386000.0,3639000.0,9093000.0,30.30Z,0,1963,30,16133000.0
2257,642005177,0.0,0.0,1.0,1.0,0.0,0.0,"48656082.0, 67514779.0","2018, 2019",0.0,0.0,0.0,886000.0,2805384.0,20.13B,1,1973,20,12801760.0
2262,646050476,2.0,2.0,0.0,0.0,0.0,0.0,"55361589.0, 55542776.0, 61521594.0, 61599319.0, 75746830.0","2016, 2016, 2017, 2017, 2021",0.0,0.0,340000.0,0.0,0.0,25.99B,1,1960,25,1274000.0
